82;arms_factory;3763.00;10.28;411.00;0.48;0
82;arms_factory;3768.00;10.68;421.00;3.15;0
82;industrial_complex;3764.00;10.30;411.00;6.16;0
82;industrial_complex;3766.00;10.05;402.00;1.09;0
82;industrial_complex;3768.00;10.30;415.00;5.22;0
82;industrial_complex;3761.00;10.85;422.00;0.49;0
82;industrial_complex;3756.00;11.35;432.00;4.61;0
82;industrial_complex;3761.00;11.12;428.00;5.82;0
82;air_base;3758.00;11.40;432.00;3.66;0
82;supply_node;3774.00;10.80;435.00;0.97;0
82;supply_node;3760.00;10.03;409.00;3.91;0
82;supply_node;3769.00;10.98;425.00;5.38;0
82;supply_node;3782.00;9.90;427.00;3.14;0
82;supply_node;3757.00;12.57;440.00;4.62;0
82;supply_node;3748.00;11.65;437.00;1.28;0
82;supply_node;3765.00;11.68;434.00;3.86;0
82;supply_node;3757.00;10.88;429.00;0.51;0
82;supply_node;3754.00;10.10;420.00;3.44;0
82;supply_node;3778.00;9.95;422.00;6.03;0
82;supply_node;3763.00;10.60;417.00;2.68;0
82;supply_node;3770.00;10.05;414.00;4.16;0
82;supply_node;3767.00;9.98;404.00;1.92;0
82;supply_node;3759.00;9.90;397.00;4.86;0
82;supply_node;3764.00;9.95;396.00;0.05;0
82;naval_base;3767.00;9.65;396.00;-4.39;9519
82;naval_base;3753.00;9.68;419.00;-0.59;10196
82;naval_base;3759.00;9.65;402.00;-3.14;10196
82;naval_base;3784.00;9.85;431.00;-4.25;9790
82;naval_base;3778.00;10.23;435.00;-3.93;9790
82;naval_base;3776.00;9.90;419.00;0.79;9519
82;naval_base;3759.00;9.90;406.00;-1.25;10196
82;naval_base;3772.00;9.93;412.00;1.25;9519
82;naval_base;3768.00;9.90;400.00;1.57;9519
82;bunker;3756.00;12.25;437.00;2.17;0
82;bunker;3762.00;11.18;428.00;4.84;0
82;bunker;3764.00;10.65;417.00;0.12;0
82;bunker;3766.00;11.75;430.00;2.78;0
82;bunker;3756.00;10.18;419.00;0.62;0
82;bunker;3762.00;11.60;433.00;1.83;0
82;bunker;3771.00;9.98;414.00;4.85;0
82;bunker;3763.00;10.05;404.00;1.23;0
82;bunker;3771.00;11.25;432.00;5.35;0
82;bunker;3782.00;9.95;428.00;0.28;0
82;bunker;3764.00;10.05;398.00;3.29;0
82;bunker;3772.00;10.15;421.00;1.13;0
82;bunker;3767.00;10.15;408.00;2.34;0
82;bunker;3760.00;9.90;395.00;0.18;0
82;bunker;3745.00;11.15;437.00;1.74;0
82;coastal_bunker;3784.00;9.50;420.00;0.79;0
82;coastal_bunker;3784.00;9.88;428.00;-4.25;0
82;coastal_bunker;3771.00;9.65;410.00;1.25;0
82;coastal_bunker;3765.00;9.50;394.00;0.00;0
82;coastal_bunker;3776.00;10.15;440.00;-3.93;0
82;coastal_bunker;3758.00;9.50;406.00;-1.25;0
82;coastal_bunker;3768.00;9.90;400.00;1.57;0
82;coastal_bunker;3759.00;9.50;395.00;-0.79;0
82;coastal_bunker;3752.00;9.50;419.00;-0.59;0
82;dockyard;3757.00;9.50;408.00;-1.25;0
82;anti_air_building;3761.00;10.88;423.00;5.52;0
82;anti_air_building;3760.00;10.62;419.00;3.36;0
82;anti_air_building;3763.00;11.12;423.00;6.03;0
82;synthetic_refinery;3757.00;10.65;425.00;2.41;0
82;fuel_silo;3758.00;10.95;429.00;3.96;0
82;radar_station;3767.00;10.65;420.00;1.73;0
82;rocket_site;3770.00;11.40;429.00;3.02;0
82;nuclear_reactor;3782.00;10.00;425.00;0.85;0
83;arms_factory;3762.00;11.70;450.00;6.26;0
83;arms_factory;3792.00;9.95;452.00;4.10;0
83;arms_factory;3771.00;10.20;455.00;0.48;0
83;arms_factory;3778.00;10.30;452.00;3.15;0
83;arms_factory;3772.00;10.50;457.00;6.16;0
83;arms_factory;3790.00;10.20;459.00;1.09;0
83;industrial_complex;3769.00;10.20;448.00;5.22;0
83;industrial_complex;3765.00;10.80;452.00;0.49;0
83;industrial_complex;3786.00;10.55;459.00;4.61;0
83;industrial_complex;3788.00;10.30;457.00;5.82;0
83;industrial_complex;3785.00;10.43;455.00;3.66;0
83;industrial_complex;3798.00;9.98;450.00;5.22;0
83;air_base;3790.00;10.18;464.00;1.60;0
83;supply_node;3782.00;10.50;452.00;5.38;0
83;supply_node;3804.00;9.93;449.00;3.14;0
83;supply_node;3790.00;10.18;464.00;4.62;0
83;supply_node;3779.00;10.93;461.00;1.28;0
83;supply_node;3793.00;9.98;453.00;3.86;0
83;supply_node;3767.00;10.53;458.00;0.51;0
83;supply_node;3761.00;11.78;451.00;3.44;0
83;supply_node;3772.00;10.10;451.00;6.03;0
83;supply_node;3767.00;10.65;444.00;2.68;0
83;naval_base;3808.00;9.95;451.00;1.57;9790
83;naval_base;3793.00;9.98;462.00;-4.39;9759
83;naval_base;3795.00;10.00;457.00;-3.93;9759
83;naval_base;3779.00;9.73;447.00;0.59;9790
83;naval_base;3776.00;9.50;450.00;1.11;9790
83;naval_base;3772.00;10.00;444.00;-4.51;9790
83;bunker;3780.00;10.68;455.00;1.67;0
83;bunker;3770.00;10.12;445.00;4.33;0
83;bunker;3770.00;10.15;450.00;1.07;0
83;bunker;3763.00;10.73;459.00;2.27;0
83;bunker;3790.00;10.23;463.00;0.11;0
83;bunker;3799.00;9.95;450.00;2.78;0
83;bunker;3780.00;10.82;458.00;4.34;0
83;bunker;3763.00;11.40;450.00;2.17;0
83;bunker;3790.00;10.10;455.00;4.84;0
83;coastal_bunker;3784.00;10.07;449.00;0.59;0
83;coastal_bunker;3809.00;10.00;450.00;1.57;0
83;coastal_bunker;3794.00;9.95;466.00;-4.39;0
83;coastal_bunker;3797.00;9.50;447.00;0.00;0
83;coastal_bunker;3775.00;9.73;450.00;1.11;0
83;coastal_bunker;3772.00;9.88;446.00;-4.51;0
83;dockyard;3774.00;10.00;450.00;1.11;0
83;anti_air_building;3760.00;12.05;449.00;0.28;0
83;anti_air_building;3775.00;10.53;456.00;3.29;0
83;anti_air_building;3785.00;10.35;454.00;1.13;0
83;synthetic_refinery;3780.00;10.43;452.00;2.34;0
83;fuel_silo;3786.00;10.43;463.00;0.18;0
83;radar_station;3785.00;10.50;456.00;1.95;0
83;rocket_site;3808.00;10.05;449.00;4.40;0
83;nuclear_reactor;3792.00;10.18;457.00;0.79;0
84;arms_factory;3733.00;10.25;423.00;0.48;0
84;arms_factory;3733.00;10.25;423.00;3.15;0
84;arms_factory;3727.00;10.05;419.00;6.16;0
84;arms_factory;3742.00;11.28;430.00;1.09;0
84;arms_factory;3738.00;10.53;436.00;5.22;0
84;arms_factory;3728.00;10.10;422.00;0.49;0
84;industrial_complex;3742.00;10.18;419.00;4.61;0
84;industrial_complex;3738.00;10.82;429.00;5.82;0
84;industrial_complex;3738.00;10.82;429.00;3.66;0
84;industrial_complex;3741.00;10.80;425.00;5.22;0
84;industrial_complex;3740.00;10.75;435.00;1.60;0
84;industrial_complex;3740.00;10.75;435.00;5.72;0
84;air_base;3747.00;10.05;420.00;2.10;0
84;supply_node;3747.00;11.18;428.00;4.62;0
84;supply_node;3724.00;10.03;418.00;1.28;0
84;supply_node;3730.00;10.03;421.00;3.86;0
84;supply_node;3734.00;10.12;435.00;0.51;0
84;supply_node;3724.00;10.00;429.00;3.44;0
84;supply_node;3739.00;10.93;431.00;6.03;0
84;supply_node;3739.00;10.53;423.00;2.68;0
84;supply_node;3745.00;10.00;416.00;4.16;0
84;supply_node;3738.00;9.90;414.00;1.92;0
84;naval_base;3734.00;9.50;417.00;0.00;9408
84;naval_base;3722.00;9.65;421.00;0.00;9408
84;naval_base;3735.00;9.68;416.00;-1.57;9408
84;naval_base;3726.00;9.90;432.00;-3.61;10192
84;naval_base;3748.00;9.95;416.00;1.11;10196
84;naval_base;3735.00;9.98;439.00;-2.68;10192
84;bunker;3742.00;11.03;434.00;1.07;0
84;bunker;3734.00;9.98;419.00;2.27;0
84;bunker;3737.00;9.93;416.00;0.11;0
84;bunker;3726.00;10.15;426.00;2.78;0
84;bunker;3740.00;10.90;426.00;4.34;0
84;bunker;3741.00;10.07;417.00;2.17;0
84;bunker;3746.00;11.45;430.00;4.84;0
84;bunker;3739.00;10.32;438.00;0.12;0
84;bunker;3726.00;10.10;423.00;2.78;0
84;coastal_bunker;3740.00;9.50;412.00;0.79;0
84;coastal_bunker;3729.00;9.68;413.00;0.00;0
84;coastal_bunker;3748.00;10.03;420.00;1.11;0
84;coastal_bunker;3737.00;9.50;441.00;-2.68;0
84;coastal_bunker;3722.00;9.50;420.00;0.00;0
84;coastal_bunker;3727.00;9.90;431.00;-3.61;0
84;dockyard;3723.00;9.50;415.00;0.00;0
84;anti_air_building;3734.00;9.98;419.00;1.13;0
84;anti_air_building;3734.00;9.98;419.00;2.34;0
84;anti_air_building;3722.00;9.93;430.00;0.18;0
84;synthetic_refinery;3722.00;9.93;430.00;1.74;0
84;fuel_silo;3731.00;10.12;426.00;4.40;0
84;radar_station;3737.00;10.70;426.00;2.65;0
84;rocket_site;3744.00;11.38;432.00;4.91;0
84;nuclear_reactor;3726.00;10.07;427.00;5.01;0
85;arms_factory;3845.00;10.07;509.00;6.16;0
85;arms_factory;3822.00;10.65;511.00;1.09;0
85;arms_factory;3828.00;10.35;510.00;5.22;0
85;arms_factory;3843.00;9.85;501.00;0.49;0
85;arms_factory;3801.00;10.07;480.00;4.61;0
85;arms_factory;3826.00;11.48;518.00;5.82;0
85;industrial_complex;3827.00;11.30;518.00;3.66;0
85;industrial_complex;3800.00;10.03;477.00;5.22;0
85;industrial_complex;3823.00;10.43;530.00;1.60;0
85;industrial_complex;3824.00;10.35;530.00;5.72;0
85;industrial_complex;3808.00;10.40;506.00;2.10;0
85;industrial_complex;3806.00;10.53;507.00;3.66;0
85;air_base;3839.00;10.03;508.00;0.04;0
85;supply_node;3800.00;10.05;492.00;3.86;0
85;supply_node;3807.00;11.35;513.00;0.51;0
85;supply_node;3827.00;10.80;514.00;3.44;0
85;supply_node;3827.00;10.80;526.00;6.03;0
85;supply_node;3805.00;10.12;499.00;2.68;0
85;supply_node;3840.00;10.05;511.00;4.16;0
85;supply_node;3808.00;10.07;477.00;1.92;0
85;supply_node;3847.00;10.00;504.00;4.86;0
85;supply_node;3835.00;10.10;519.00;0.05;0
85;supply_node;3817.00;11.65;515.00;2.98;0
85;supply_node;3812.00;10.12;507.00;5.57;0
85;supply_node;3825.00;10.07;506.00;2.22;0
85;supply_node;3839.00;9.93;504.00;5.16;0
85;supply_node;3807.00;10.05;487.00;1.46;0
85;supply_node;3800.00;10.15;482.00;4.40;0
85;supply_node;3801.00;10.00;475.00;5.87;0
85;naval_base;3798.00;9.95;495.00;-2.68;10181
85;naval_base;3804.00;9.95;473.00;0.00;9759
85;naval_base;3839.00;9.50;502.00;0.32;9603
85;naval_base;3852.00;9.95;508.00;-4.17;9742
85;naval_base;3839.00;9.88;518.00;-3.73;9742
85;naval_base;3808.00;9.50;474.00;1.57;9759
85;naval_base;3845.00;9.93;512.00;-4.25;9742
85;naval_base;3829.00;9.93;506.00;0.79;9996
85;naval_base;3825.00;10.05;532.00;-3.61;9742
85;naval_base;3812.00;9.50;500.00;1.57;9996
85;naval_base;3814.00;9.50;504.00;1.11;9996
85;naval_base;3809.00;9.90;487.00;-4.25;9759
85;naval_base;3832.00;10.05;511.00;1.03;9996
85;bunker;3848.00;10.10;507.00;1.13;0
85;bunker;3823.00;10.23;509.00;2.34;0
85;bunker;3805.00;11.85;516.00;0.18;0
85;bunker;3839.00;9.98;513.00;1.74;0
85;bunker;3802.00;10.00;476.00;4.40;0
85;bunker;3800.00;10.07;479.00;0.79;0
85;bunker;3814.00;12.15;517.00;4.91;0
85;bunker;3810.00;9.95;503.00;5.01;0
85;bunker;3807.00;10.05;494.00;2.85;0
85;bunker;3836.00;10.00;518.00;5.52;0
85;bunker;3802.00;10.12;494.00;0.79;0
85;bunker;3825.00;10.48;510.00;4.91;0
85;bunker;3826.00;10.10;531.00;1.29;0
85;bunker;3842.00;9.93;503.00;5.42;0
85;bunker;3809.00;10.05;477.00;5.52;0
85;bunker;3807.00;10.10;491.00;3.36;0
85;coastal_bunker;3831.00;10.05;509.00;1.03;0
85;coastal_bunker;3835.00;9.50;512.00;-1.57;0
85;coastal_bunker;3800.00;9.50;473.00;0.00;0
85;coastal_bunker;3841.00;9.50;500.00;0.32;0
85;coastal_bunker;3845.00;9.50;500.00;0.00;0
85;coastal_bunker;3809.00;9.90;486.00;-4.25;0
85;coastal_bunker;3809.00;9.90;495.00;1.57;0
85;coastal_bunker;3827.00;10.07;531.00;-3.61;0
85;coastal_bunker;3837.00;9.88;521.00;-3.73;0
85;coastal_bunker;3826.00;9.65;504.00;0.79;0
85;coastal_bunker;3807.00;9.50;474.00;1.57;0
85;coastal_bunker;3814.00;10.18;508.00;1.11;0
85;coastal_bunker;3796.00;9.68;492.00;-2.68;0
85;dockyard;3804.00;9.95;473.00;0.00;0
85;anti_air_building;3811.00;9.93;503.00;5.59;0
85;anti_air_building;3809.00;10.12;504.00;1.97;0
85;anti_air_building;3837.00;9.90;509.00;6.09;0
85;synthetic_refinery;3838.00;9.95;509.00;1.37;0
85;fuel_silo;3821.00;10.40;510.00;4.03;0
85;rocket_site;3807.00;10.05;480.00;3.09;0
85;nuclear_reactor;3802.00;10.05;479.00;6.10;0
86;arms_factory;3779.00;9.93;535.00;5.22;0
86;arms_factory;3764.00;9.90;553.00;0.49;0
86;arms_factory;3818.00;10.00;536.00;4.61;0
86;arms_factory;3813.00;11.68;527.00;5.82;0
86;arms_factory;3806.00;10.07;537.00;3.66;0
86;arms_factory;3776.00;10.00;546.00;5.22;0
86;industrial_complex;3796.00;9.90;533.00;1.60;0
86;industrial_complex;3773.00;10.00;562.00;5.72;0
86;industrial_complex;3804.00;11.98;521.00;2.10;0
86;industrial_complex;3801.00;10.48;509.00;3.66;0
86;industrial_complex;3771.00;10.00;559.00;0.04;0
86;industrial_complex;3792.00;10.00;521.00;4.17;0
86;air_base;3774.00;9.95;539.00;5.38;0
86;supply_node;3816.00;11.80;526.00;3.44;0
86;supply_node;3807.00;10.05;538.00;6.03;0
86;supply_node;3768.00;10.00;557.00;2.68;0
86;supply_node;3796.00;10.40;519.00;4.16;0
86;supply_node;3773.00;9.98;546.00;1.92;0
86;supply_node;3779.00;10.03;516.00;4.86;0
86;supply_node;3773.00;9.98;535.00;0.05;0
86;supply_node;3799.00;10.53;529.00;2.98;0
86;supply_node;3779.00;9.98;506.00;5.57;0
86;supply_node;3776.00;10.10;558.00;2.22;0
86;supply_node;3780.00;10.05;550.00;5.16;0
86;supply_node;3765.00;9.90;549.00;1.46;0
86;supply_node;3780.00;9.93;541.00;4.40;0
86;supply_node;3818.00;10.18;534.00;5.87;0
86;supply_node;3797.00;9.93;537.00;3.63;0
86;supply_node;3791.00;10.00;526.00;0.28;0
86;supply_node;3806.00;11.93;525.00;1.77;0
86;supply_node;3799.00;10.15;509.00;5.81;0
86;naval_base;3799.00;9.75;507.00;-0.79;10181
86;naval_base;3783.00;9.57;531.00;-3.46;9371
86;naval_base;3786.00;9.65;516.00;1.57;10181
86;naval_base;3815.00;9.90;538.00;-3.14;9371
86;naval_base;3773.00;9.95;563.00;-2.90;10166
86;naval_base;3764.00;9.50;545.00;-1.11;10173
86;naval_base;3767.00;9.90;562.00;-2.76;10166
86;naval_base;3775.00;9.50;507.00;-2.03;9393
86;naval_base;3790.00;9.85;529.00;-3.14;9371
86;naval_base;3770.00;9.50;539.00;-2.36;10173
86;naval_base;3805.00;9.50;542.00;-3.39;9371
86;naval_base;3792.00;9.50;520.00;-1.33;10181
86;naval_base;3796.00;9.65;535.00;-3.14;9371
86;naval_base;3779.00;9.98;553.00;-3.93;9371
86;naval_base;3783.00;9.90;545.00;1.57;9371
86;naval_base;3772.00;9.65;543.00;-0.59;10173
86;naval_base;3795.00;9.65;533.00;-2.36;9371
86;bunker;3787.00;9.93;522.00;5.52;0
86;bunker;3784.00;9.93;515.00;0.79;0
86;bunker;3815.00;10.93;530.00;4.91;0
86;bunker;3803.00;10.07;536.00;1.29;0
86;bunker;3797.00;9.90;535.00;5.42;0
86;bunker;3803.00;11.73;524.00;5.52;0
86;bunker;3776.00;10.05;553.00;3.36;0
86;bunker;3777.00;10.05;546.00;6.03;0
86;bunker;3771.00;9.90;536.00;2.41;0
86;bunker;3800.00;10.50;530.00;3.96;0
86;bunker;3801.00;11.57;522.00;1.81;0
86;bunker;3771.00;9.98;562.00;3.02;0
86;bunker;3780.00;10.00;509.00;0.85;0
86;bunker;3779.00;10.05;557.00;3.87;0
86;bunker;3766.00;9.90;552.00;5.08;0
86;bunker;3815.00;10.32;533.00;2.92;0
86;bunker;3782.00;9.90;545.00;4.48;0
86;bunker;3798.00;10.10;509.00;0.86;0
86;bunker;3785.00;9.85;528.00;3.52;0
86;coastal_bunker;3791.00;9.50;520.00;-1.33;0
86;coastal_bunker;3796.00;9.50;512.00;-0.79;0
86;coastal_bunker;3770.00;9.50;535.00;-2.36;0
86;coastal_bunker;3810.00;9.90;545.00;-3.39;0
86;coastal_bunker;3796.00;9.62;536.00;-3.14;0
86;coastal_bunker;3784.00;9.90;547.00;-3.93;0
86;coastal_bunker;3784.00;9.50;527.00;-0.79;0
86;coastal_bunker;3765.00;9.60;545.00;-1.11;0
86;coastal_bunker;3762.00;9.60;556.00;-1.77;0
86;coastal_bunker;3780.00;9.88;519.00;-1.89;0
86;coastal_bunker;3794.00;9.65;532.00;-3.14;0
86;coastal_bunker;3781.00;9.65;538.00;1.57;0
86;coastal_bunker;3782.00;9.90;506.00;1.57;0
86;coastal_bunker;3772.00;9.62;542.00;-0.59;0
86;coastal_bunker;3781.00;9.98;557.00;1.57;0
86;coastal_bunker;3818.00;9.90;538.00;-3.14;0
86;coastal_bunker;3795.00;9.95;532.00;-2.36;0
86;dockyard;3806.00;9.60;543.00;-3.39;0
86;anti_air_building;3809.00;9.95;541.00;5.65;0
86;anti_air_building;3780.00;10.03;513.00;2.04;0
86;anti_air_building;3785.00;9.95;520.00;5.06;0
86;synthetic_refinery;3765.00;9.88;546.00;6.26;0
86;fuel_silo;3819.00;10.10;535.00;4.10;0
86;rocket_site;3797.00;10.60;517.00;2.04;0
86;nuclear_reactor;3769.00;9.93;546.00;4.71;0
87;arms_factory;4028.00;10.03;673.00;4.61;0
87;arms_factory;3922.00;10.00;730.00;5.82;0
87;arms_factory;4001.00;9.95;654.00;3.66;0
87;arms_factory;3922.00;9.90;721.00;5.22;0
87;arms_factory;4004.00;9.93;656.00;1.60;0
87;arms_factory;3929.00;9.90;725.00;5.72;0
87;industrial_complex;3916.00;9.90;730.00;2.10;0
87;industrial_complex;4005.00;9.90;653.00;3.66;0
87;industrial_complex;4029.00;10.05;674.00;0.04;0
87;industrial_complex;3924.00;9.98;728.00;4.17;0
87;industrial_complex;3923.00;9.98;725.00;5.38;0
87;industrial_complex;3922.00;9.95;722.00;2.11;0
87;air_base;4000.00;10.00;653.00;4.78;0
87;supply_node;3902.00;10.03;737.00;2.68;0
87;supply_node;3920.00;10.00;726.00;4.16;0
87;supply_node;3978.00;9.98;692.00;1.92;0
87;supply_node;4025.00;10.10;674.00;4.86;0
87;supply_node;4000.00;10.00;653.00;0.05;0
87;naval_base;3906.00;9.93;742.00;-3.93;9832
87;naval_base;3934.00;9.80;722.00;1.29;9831
87;naval_base;4019.00;9.50;672.00;-1.57;9754
87;naval_base;3982.00;9.90;693.00;0.00;9818
87;naval_base;3997.00;9.65;652.00;-3.93;10157
87;bunker;3910.00;9.85;726.00;2.27;0
87;bunker;3903.00;9.95;741.00;0.11;0
87;bunker;3977.00;9.90;690.00;2.78;0
87;bunker;4023.00;10.12;676.00;4.34;0
87;bunker;3999.00;9.88;651.00;2.17;0
87;coastal_bunker;3900.00;9.65;732.00;-3.93;0
87;coastal_bunker;3980.00;9.90;696.00;-3.93;0
87;coastal_bunker;3925.00;9.60;722.00;0.54;0
87;coastal_bunker;4021.00;9.98;677.00;-1.57;0
87;coastal_bunker;4004.00;9.85;651.00;-3.93;0
87;dockyard;3923.00;9.50;720.00;0.54;0
87;anti_air_building;4024.00;9.90;671.00;1.23;0
87;anti_air_building;3921.00;10.00;729.00;5.35;0
87;anti_air_building;3916.00;9.90;726.00;0.28;0
87;synthetic_refinery;3903.00;9.95;740.00;3.29;0
87;fuel_silo;4003.00;9.90;654.00;1.13;0
87;rocket_site;3915.00;9.90;729.00;0.18;0
87;nuclear_reactor;4002.00;9.85;651.00;1.74;0
88;arms_factory;3867.00;10.23;623.00;3.66;0
88;arms_factory;3871.00;9.90;632.00;5.22;0
88;arms_factory;3867.00;9.80;643.00;1.60;0
88;arms_factory;3847.00;9.90;620.00;5.72;0
88;arms_factory;3851.00;9.88;611.00;2.10;0
88;arms_factory;3847.00;9.90;621.00;3.66;0
88;industrial_complex;3867.00;9.90;632.00;0.04;0
88;industrial_complex;3871.00;9.90;632.00;4.17;0
88;industrial_complex;3866.00;9.80;643.00;5.38;0
88;industrial_complex;3868.00;9.90;638.00;2.11;0
88;industrial_complex;3851.00;9.88;611.00;4.78;0
88;industrial_complex;3869.00;9.98;619.00;1.16;0
88;air_base;3866.00;9.90;632.00;2.71;0
88;supply_node;3863.00;9.95;630.00;1.92;0
88;supply_node;3839.00;9.60;622.00;4.86;0
88;supply_node;3857.00;10.30;621.00;0.05;0
88;supply_node;3866.00;9.82;650.00;2.98;0
88;supply_node;3868.00;9.80;642.00;5.57;0
88;supply_node;3871.00;9.90;633.00;2.22;0
88;supply_node;3851.00;9.98;625.00;5.16;0
88;supply_node;3870.00;9.95;625.00;1.46;0
88;supply_node;3866.00;10.00;617.00;4.40;0
88;supply_node;3849.00;9.90;614.00;5.87;0
88;supply_node;3858.00;9.93;611.00;3.63;0
88;naval_base;3841.00;9.60;622.00;-1.57;9704
88;naval_base;3857.00;9.93;629.00;-2.55;9827
88;naval_base;3866.00;9.50;610.00;0.59;10162
88;naval_base;3871.00;9.80;645.00;-4.12;10156
88;naval_base;3860.00;9.88;607.00;0.00;9740
88;naval_base;3874.00;9.90;626.00;1.25;9782
88;naval_base;3874.00;9.80;630.00;-4.25;9782
88;naval_base;3866.00;9.50;647.00;-1.57;9827
88;naval_base;3851.00;9.50;609.00;0.20;9740
88;naval_base;3851.00;9.98;627.00;-3.14;9827
88;naval_base;3856.00;9.93;629.00;-3.02;9827
88;bunker;3849.00;9.90;618.00;3.29;0
88;bunker;3867.00;9.95;631.00;1.13;0
88;bunker;3870.00;9.95;619.00;2.34;0
88;bunker;3857.00;10.25;619.00;0.18;0
88;bunker;3867.00;9.80;640.00;1.74;0
88;bunker;3869.00;10.07;621.00;4.40;0
88;bunker;3857.00;9.95;611.00;0.79;0
88;bunker;3865.00;9.80;651.00;4.91;0
88;bunker;3850.00;10.00;623.00;5.01;0
88;bunker;3871.00;9.90;631.00;2.85;0
88;bunker;3848.00;9.95;621.00;5.52;0
88;coastal_bunker;3868.00;9.50;612.00;0.59;0
88;coastal_bunker;3874.00;9.90;625.00;1.25;0
88;coastal_bunker;3848.00;9.85;625.00;-3.14;0
88;coastal_bunker;3841.00;9.60;622.00;-1.57;0
88;coastal_bunker;3866.00;9.57;646.00;-1.57;0
88;coastal_bunker;3851.00;9.50;608.00;0.20;0
88;coastal_bunker;3872.00;9.80;637.00;-4.25;0
88;coastal_bunker;3862.00;9.85;633.00;-2.55;0
88;coastal_bunker;3865.00;9.50;644.00;-1.25;0
88;coastal_bunker;3862.00;9.50;608.00;0.00;0
88;coastal_bunker;3856.00;9.93;629.00;-3.02;0
88;dockyard;3870.00;9.80;645.00;-4.12;0
88;anti_air_building;3868.00;10.15;623.00;3.87;0
88;anti_air_building;3862.00;9.90;612.00;5.08;0
88;anti_air_building;3860.00;9.90;610.00;2.92;0
88;synthetic_refinery;3848.00;9.95;620.00;4.48;0
88;fuel_silo;3855.00;10.12;619.00;0.86;0
88;rocket_site;3868.00;10.15;623.00;1.36;0
88;nuclear_reactor;3872.00;9.90;632.00;2.92;0
89;arms_factory;3809.00;9.98;677.00;1.60;0
89;arms_factory;3823.00;9.90;662.00;5.72;0
89;arms_factory;3802.00;9.80;692.00;2.10;0
89;arms_factory;3820.00;9.88;659.00;3.66;0
89;arms_factory;3821.00;9.90;662.00;0.04;0
89;arms_factory;3807.00;10.00;678.00;4.17;0
89;industrial_complex;3818.00;9.82;659.00;5.38;0
89;industrial_complex;3818.00;9.85;662.00;2.11;0
89;industrial_complex;3805.00;9.93;678.00;4.78;0
89;industrial_complex;3821.00;9.85;658.00;1.16;0
89;industrial_complex;3803.00;9.90;677.00;2.71;0
89;industrial_complex;3808.00;10.00;677.00;0.55;0
89;air_base;3819.00;9.80;658.00;4.68;0
89;supply_node;3802.00;9.80;693.00;0.05;0
89;supply_node;3806.00;9.95;676.00;2.98;0
89;supply_node;3820.00;9.88;659.00;5.57;0
89;naval_base;3804.00;9.50;690.00;0.00;10153
89;naval_base;3825.00;9.88;662.00;-3.93;9035
89;naval_base;3805.00;9.62;674.00;1.57;9035
89;bunker;3805.00;9.95;676.00;2.27;0
89;bunker;3821.00;9.85;658.00;0.11;0
89;bunker;3803.00;9.82;694.00;2.78;0
89;coastal_bunker;3814.00;9.57;657.00;-0.32;0
89;coastal_bunker;3802.00;9.50;690.00;0.00;0
89;coastal_bunker;3801.00;9.50;677.00;-2.36;0
89;dockyard;3800.00;9.50;692.00;0.00;0
89;anti_air_building;3823.00;9.85;660.00;2.78;0
89;anti_air_building;3820.00;9.90;661.00;0.62;0
89;anti_air_building;3818.00;9.80;656.00;1.83;0
89;synthetic_refinery;3821.00;9.90;660.00;4.85;0
89;fuel_silo;3805.00;9.95;676.00;1.23;0
89;rocket_site;3819.00;9.85;660.00;0.28;0
89;nuclear_reactor;3802.00;9.90;676.00;3.29;0
90;arms_factory;3887.00;10.00;614.00;2.10;0
90;arms_factory;3874.00;9.93;615.00;3.66;0
90;arms_factory;3875.00;9.98;616.00;0.04;0
90;arms_factory;3875.00;9.98;616.00;4.17;0
90;arms_factory;3888.00;9.98;612.00;5.38;0
90;arms_factory;3887.00;9.98;613.00;2.11;0
90;industrial_complex;3888.00;10.03;613.00;4.78;0
90;industrial_complex;3887.00;10.00;614.00;1.16;0
90;industrial_complex;3874.00;9.93;615.00;2.71;0
90;industrial_complex;3875.00;9.95;615.00;0.55;0
90;industrial_complex;3888.00;9.93;611.00;4.68;0
90;industrial_complex;3888.00;9.98;612.00;5.89;0
90;air_base;3887.00;9.98;613.00;2.62;0
90;supply_node;3886.00;9.93;613.00;5.57;0
90;supply_node;3876.00;9.95;615.00;2.22;0
90;naval_base;3885.00;9.93;617.00;-2.82;9782
90;naval_base;3876.00;9.50;614.00;-1.57;10162
90;bunker;3888.00;9.93;611.00;2.27;0
90;bunker;3875.00;9.98;616.00;0.11;0
90;coastal_bunker;3885.00;9.50;615.00;-1.57;0
90;coastal_bunker;3880.00;9.90;615.00;-3.14;0
90;dockyard;3881.00;9.93;615.00;-3.14;0
90;anti_air_building;3874.00;9.93;615.00;4.84;0
90;anti_air_building;3875.00;9.95;615.00;0.12;0
90;anti_air_building;3875.00;9.98;616.00;2.78;0
90;synthetic_refinery;3888.00;9.98;612.00;0.62;0
90;fuel_silo;3886.00;9.93;613.00;1.83;0
90;radar_station;3882.00;9.50;614.00;6.11;0
90;rocket_site;3886.00;9.95;614.00;1.23;0
90;nuclear_reactor;3874.00;9.93;615.00;5.35;0
91;arms_factory;3891.00;9.95;554.00;0.04;0
91;arms_factory;3882.00;10.10;560.00;4.17;0
91;arms_factory;3883.00;10.05;567.00;5.38;0
91;arms_factory;3891.00;10.20;559.00;2.11;0
91;arms_factory;3889.00;9.95;554.00;4.78;0
